Biotype	Class	DensityShuf	DensityWt	GC	LocID	Location	NbLocation	NbRepro	NbTrpG4Shuf	NbTrpG4Wt	NbpG4rLocShuf	NbpG4rLocWt	NbpG4rShuf	NbpG4rWt	Sp	Tot	Type	index	nbTr	nuclA	nuclC	nuclG	nuclN	nuclT	meanShuffle	stdShuffle	ShortName
pseudogene	Pseudogene	0.00427715996578272	0.0051325919589392645	51.14957775124906	junction-pseudogene-Pseudogene	junction	1169.0	3	5	6	5.0	6.0	5	6	pongo_abelii	90468	Point	20	678	21996	23802	22472	4	22194	0.008383233532934131	0.003012286888222242	Pabe
pseudogene	Pseudogene	0.0	0.0	39.51086956521739	junction-pseudogene-Pseudogene	junction	23.0	3	0	0	0.0	0.0	0	0	schizosaccharomyces_pombe	1840	Point	36	10	529	326	401	0	584	0.0	0.0	Spom
rRNA	LongNC	0.0	0.0	46.25	junction-rRNA-LongNC	junction	4.0	3	0	0	0.0	0.0	0	0	saccharomyces_cerevisiae	320	Point	28	2	82	70	78	0	90	0.0	0.0	Scer
snRNA	ShortNC	0.0	0.0	47.5	junction-snRNA-ShortNC	junction	1.0	3	0	0	0.0	0.0	0	0	schizosaccharomyces_pombe	80	Point	37	1	27	17	21	0	15	0.0	0.0	Spom
snoRNA	LongNC	0.0	0.0	42.5925925925926	junction-snoRNA-LongNC	junction	2.0	3	0	0	0.0	0.0	0	0	saccharomyces_cerevisiae	108	Point	29	2	23	26	20	0	39	0.0	0.0	Scer
snoRNA	LongNC	0.0	0.0	27.500000000000004	junction-snoRNA-LongNC	junction	1.0	3	0	0	0.0	0.0	0	0	schizosaccharomyces_pombe	80	Point	38	1	22	10	12	0	36	0.0	0.0	Spom
tRNA	ShortNC	0.0	0.0	54.4879267277269	junction-tRNA-ShortNC	junction	81.0	3	0	0	0.0	0.0	0	0	arabidopsis_thaliana	6005	Point	36	81	1155	1326	1946	0	1578	0.0	0.0	Atha
tRNA	ShortNC	0.0	0.0	56.26159554730983	junction-tRNA-ShortNC	junction	29.0	3	0	0	0.0	0.0	0	0	caenorhabditis_elegans	2156	Point	50	29	417	504	709	0	526	0.0	0.0	Cele
tRNA	ShortNC	0.0	0.0	55.210084033613455	junction-tRNA-ShortNC	junction	16.0	3	0	0	0.0	0.0	0	0	drosophila_melanogaster	1190	Point	34	16	246	284	373	0	287	0.0	0.0	Dmel
tRNA	ShortNC	0.0	0.0	72.04574332909785	junction-tRNA-ShortNC	junction	10.0	3	0	0	0.0	0.0	0	0	hyperthermus_butylicus_dsm_5456	787	Point	11	10	115	274	293	0	105	0.0	0.0	Hbut
tRNA	ShortNC	0.0	0.0	70.70063694267515	junction-tRNA-ShortNC	junction	2.0	3	0	0	0.0	0.0	0	0	pyrococcus_horikoshii_ot3	157	Point	14	2	25	58	53	0	21	0.0	0.0	Phor
tRNA	ShortNC	0.0	0.0	53.901345291479814	junction-tRNA-ShortNC	junction	60.0	3	0	0	0.0	0.0	0	0	saccharomyces_cerevisiae	4460	Point	30	60	870	1031	1373	0	1186	0.0	0.0	Scer
tRNA	ShortNC	0.0	0.0	53.302845528455286	junction-tRNA-ShortNC	junction	26.0	3	0	0	0.0	0.0	0	0	schizosaccharomyces_pombe	1968	Point	39	26	366	459	590	0	553	0.0	0.0	Spom
tRNA_pseudogene	Pseudogene	0.0	0.0	48.251748251748246	junction-tRNA_pseudogene-Pseudogene	junction	2.0	3	0	0	0.0	0.0	0	0	caenorhabditis_elegans	143	Point	51	2	29	33	36	0	45	0.0	0.0	Cele
transcribed_processed_pseudogene	Pseudogene	0.0	0.0	47.851984215620575	junction-transcribed_processed_pseudogene-Pseudogene	junction	168.0	3	0	0	0.0	0.0	0	0	homo_sapiens	13431	Point	150	57	3846	3105	3322	0	3158	0.0	0.0	Hsap
transcribed_processed_pseudogene	Pseudogene	0.02	0.0	46.842105263157904	junction-transcribed_processed_pseudogene-Pseudogene	junction	50.0	3	1	0	1.0	0.0	1	0	mus_musculus	3990	Point	157	34	1157	938	931	0	964	0.0044444444444444444	0.008819171036881969	Mmus
transcribed_unitary_pseudogene	Pseudogene	0.004	0.003	50.84990692661898	junction-transcribed_unitary_pseudogene-Pseudogene	junction	1000.0	3	4	2	4.0	2.0	4	3	homo_sapiens	81656	Point	151	120	21319	19930	21592	0	18815	0.0071111111111111115	0.003723051317281446	Hsap
transcribed_unitary_pseudogene	Pseudogene	0.006329113924050633	0.0	50.76027928626843	junction-transcribed_unitary_pseudogene-Pseudogene	junction	158.0	3	1	0	1.0	0.0	1	0	mus_musculus	12890	Point	158	23	3516	3138	3405	0	2831	0.0007032348804500703	0.002109704641350211	Mmus
transcribed_unprocessed_pseudogene	Pseudogene	0.0	0.007042253521126761	45.96180798878767	junction-transcribed_unprocessed_pseudogene-Pseudogene	junction	142.0	3	0	1	0.0	1.0	0	1	danio_rerio	11416	Point	135	23	3209	2415	2832	0	2960	0.0	0.0	Drer
transcribed_unprocessed_pseudogene	Pseudogene	0.006295907660020986	0.002938090241343127	49.1357120156045	junction-transcribed_unprocessed_pseudogene-Pseudogene	junction	4765.0	3	26	13	29.0	13.0	30	14	homo_sapiens	412189	Point	152	760	114077	95784	106748	0	95580	0.005642998717500292	0.0011799319897469746	Hsap
transcribed_unprocessed_pseudogene	Pseudogene	0.0010548523206751054	0.0	47.723314257277934	junction-transcribed_unprocessed_pseudogene-Pseudogene	junction	948.0	3	1	0	1.0	0.0	1	0	mus_musculus	76361	Point	159	190	21209	17391	19051	0	18710	0.0012892639474917954	0.000465146151734281	Mmus
translated_processed_pseudogene	Pseudogene	0.0	0.0	37.5	junction-translated_processed_pseudogene-Pseudogene	junction	2.0	3	0	0	0.0	0.0	0	0	mus_musculus	160	Point	160	2	37	24	36	0	63	0.0	0.0	Mmus
translated_unprocessed_pseudogene	Pseudogene	0.0	0.0	50.865384615384606	junction-translated_unprocessed_pseudogene-Pseudogene	junction	11.0	3	0	0	0.0	0.0	0	0	homo_sapiens	1040	Point	153	2	275	250	279	0	236	0.0	0.0	Hsap
translated_unprocessed_pseudogene	Pseudogene	0.0	0.0	27.500000000000004	junction-translated_unprocessed_pseudogene-Pseudogene	junction	2.0	3	0	0	0.0	0.0	0	0	mus_musculus	160	Point	161	1	56	23	21	0	60	0.0	0.0	Mmus
unitary_pseudogene	Pseudogene	0.005050505050505051	0.0	48.83378345200098	junction-unitary_pseudogene-Pseudogene	junction	198.0	3	1	0	1.0	0.0	1	0	homo_sapiens	16292	Point	154	46	4196	3972	3984	0	4140	0.001122334455667789	0.0022270633931520123	Hsap
unitary_pseudogene	Pseudogene	0.0	0.0	48.17993079584775	junction-unitary_pseudogene-Pseudogene	junction	181.0	3	0	0	0.0	0.0	0	0	mus_musculus	14450	Point	162	38	4058	3440	3522	0	3430	0.0	0.0	Mmus
unprocessed_pseudogene	Pseudogene	0.0	0.0	45.71927622062717	junction-unprocessed_pseudogene-Pseudogene	junction	912.0	3	0	0	0.0	0.0	0	0	danio_rerio	73282	Point	136	160	21186	15711	17793	0	18592	0.0003654970760233918	0.0005482456140350877	Drer
unprocessed_pseudogene	Pseudogene	0.0035707573764330006	0.0026310843826348428	49.01978548878312	junction-unprocessed_pseudogene-Pseudogene	junction	5321.0	3	18	14	19.0	14.0	19	14	homo_sapiens	430467	Point	155	1450	119678	100641	110373	0	99775	0.0041554427947963	0.00047399442305398593	Hsap
unprocessed_pseudogene	Pseudogene	0.0005046681806712087	0.0005046681806712087	44.090128660370134	junction-unprocessed_pseudogene-Pseudogene	junction	3963.0	3	2	2	2.0	2.0	2	2	mus_musculus	316259	Point	163	1272	98296	65181	74258	0	78524	0.001401856057420024	0.0006689365682810525	Mmus
nonsense_mediated_decay	Coding	0.02512878502324413	0.07538635506973237	45.65648950873225	start_codon-nonsense_mediated_decay-Coding	start_codon	497.0	3	1	3	1.0	3.0	1	3	danio_rerio	39795	Segment	139	497	10715	8290	9879	0	10911	0.050225896417250206	0.02652162022354126	Drer
nonsense_mediated_decay	Coding	0.5833529046970191	0.34633196568283137	58.77459092242272	start_codon-nonsense_mediated_decay-Coding	start_codon	11515.0	3	515	300	515.0	300.0	539	320	homo_sapiens	923969	Segment	161	11486	188752	255190	287869	0	192158	0.5540275596450628	0.04039674053905753	Hsap
nonsense_mediated_decay	Coding	0.5280242589430966	0.22629611097561286	57.96574882640323	start_codon-nonsense_mediated_decay-Coding	start_codon	5117.0	3	209	90	209.0	90.0	210	90	mus_musculus	397709	Segment	168	5108	82314	109436	121099	0	84860	0.5374197869524304	0.048631649509349624	Mmus
polymorphic_pseudogene	Pseudogene	0.0	0.0	41.630276564774384	start_codon-polymorphic_pseudogene-Pseudogene	start_codon	9.0	3	0	0	0.0	0.0	0	0	danio_rerio	687	Segment	140	9	176	130	156	0	225	0.0	0.0	Drer
polymorphic_pseudogene	Pseudogene	0.2469135802469136	0.0	53.086419753086425	start_codon-polymorphic_pseudogene-Pseudogene	start_codon	61.0	3	1	0	1.0	0.0	1	0	homo_sapiens	4050	Segment	162	61	750	1011	1139	0	1150	0.2469135802469136	0.30240614108434305	Hsap
polymorphic_pseudogene	Pseudogene	0.0	0.0	46.24733125307933	start_codon-polymorphic_pseudogene-Pseudogene	start_codon	95.0	3	0	0	0.0	0.0	0	0	mus_musculus	6089	Segment	169	95	1584	1408	1408	0	1689	0.0	0.0	Mmus
protein_coding	Coding	0.1286008230452675	0.09185773074661964	41.30842151675485	start_codon-protein_coding-Coding	start_codon	1296.0	3	7	5	7.0	5.0	7	5	anaplasma_phagocytophilum_str_hz	54432	Segment	9	1296	14840	8529	13956	0	17107	0.12462744213390209	0.027082878943335543	Apha
protein_coding	Coding	0.5218413602264911	0.313904573009805	52.1789376029687	start_codon-protein_coding-Coding	start_codon	7158.0	3	261	157	261.0	157.0	261	157	anolis_carolinensis	500152	Segment	27	7145	120006	122027	138947	0	119172	0.5147070018986881	0.008330447714716931	Acar
protein_coding	Coding	0.14495548442958076	0.09447991395856603	36.54055970936426	start_codon-protein_coding-Coding	start_codon	13277.0	3	112	73	112.0	73.0	112	73	apis_mellifera	772651	Segment	18	13265	258712	120984	161347	217	231391	0.14665197335416502	0.01149053849081359	Amel
protein_coding	Coding	0.13798178640419465	0.04599392880139822	40.78894919203999	start_codon-protein_coding-Coding	start_codon	1553.0	3	9	3	9.0	3.0	9	3	aquifex_aeolicus_vf5	65226	Segment	9	1553	20800	10926	15679	0	17821	0.10393201740781069	0.030967093404672904	Aaeo
protein_coding	Coding	0.05778562239456024	0.016277640111143726	40.907798563118455	start_codon-protein_coding-Coding	start_codon	48116.0	3	213	60	213.0	60.0	213	60	arabidopsis_thaliana	3686038	Segment	37	48051	1089996	705828	802049	0	1088165	0.06178054900094073	0.006481566768338017	Atha
protein_coding	Coding	0.43523849090945066	0.2374028132233367	46.02053534334382	start_codon-protein_coding-Coding	start_codon	2407.0	3	44	24	44.0	24.0	44	24	archaeoglobus_fulgidus_dsm_4304	101094	Segment	10	2407	28418	17862	28662	0	26152	0.4282912380418685	0.03130044840938543	Aful
protein_coding	Coding	0.02353068944920086	0.0144804242764313	52.36175719948595	start_codon-protein_coding-Coding	start_codon	10539.0	3	13	8	13.0	8.0	13	8	aspergillus_nidulans	552470	Segment	22	10529	129808	164003	125280	0	133379	0.026563707759014545	0.0036691084494359645	Anid
protein_coding	Coding	0.005689253001080957	0.0	38.467884166808894	start_codon-protein_coding-Coding	start_codon	4185.0	3	1	0	1.0	0.0	1	0	bacillus_subtilis_subsp_subtilis_str_168	175770	Segment	17	4185	59160	29101	38514	0	48995	0.013072051081553456	0.008515095222103397	Bsub
protein_coding	Coding	0.0	0.0	25.64325977559258	start_codon-protein_coding-Coding	start_codon	1339.0	3	0	0	0.0	0.0	0	0	borrelia_burgdorferi_b31	56237	Segment	9	1339	22467	5558	8863	0	19349	0.00533456621085762	0.008589467637670005	Bbur
protein_coding	Coding	0.1006908944449608	0.046472720513058834	52.28800693992627	start_codon-protein_coding-Coding	start_codon	3074.0	3	13	6	13.0	6.0	13	6	brucella_abortus_bv_1_str_9_941	129108	Segment	12	3074	30635	33565	33943	0	30965	0.08651491342024092	0.016849974075031936	Babo
protein_coding	Coding	0.015491649274869785	0.00677759655775553	41.10893098421837	start_codon-protein_coding-Coding	start_codon	33533.0	3	32	14	32.0	14.0	32	14	caenorhabditis_elegans	2065629	Segment	52	33510	611928	434971	414187	0	604543	0.019242983709059323	0.0031942248816596848	Cele
protein_coding	Coding	0.0	0.0	27.888849744583407	start_codon-protein_coding-Coding	start_codon	1622.0	3	0	0	0.0	0.0	0	0	campylobacter_jejuni_subsp_jejuni_nctc_11168_atcc_700819	68124	Segment	20	1622	25225	7613	11386	0	23900	0.007339557277904997	0.012474848593723173	Cjej
protein_coding	Coding	0.5944949765174484	0.4607336068010226	48.423102074787465	start_codon-protein_coding-Coding	start_codon	1602.0	3	40	31	40.0	31.0	40	31	candidatus_korarchaeum_cryptofilum_opf8	67284	Segment	9	1602	17978	12730	19851	0	16725	0.5827087679713758	0.03194410829281894	Ckor
protein_coding	Coding	0.3777415775432632	0.3187194560521283	55.95887338574497	start_codon-protein_coding-Coding	start_codon	2017.0	3	32	27	32.0	27.0	32	27	cenarchaeum_symbiosum_a	84714	Segment	6	2017	20057	21261	26144	0	17252	0.35207381773200225	0.03105080961854407	Csym
protein_coding	Coding	0.0	0.0	39.34430595504421	start_codon-protein_coding-Coding	start_codon	894.0	3	0	0	0.0	0.0	0	0	chlamydia_trachomatis_d_uw_3_cx	37548	Segment	9	894	10916	7037	7736	0	11859	0.0	0.0	Ctra
protein_coding	Coding	0.17872996815886766	0.14117077195156935	58.58185541134119	start_codon-protein_coding-Coding	start_codon	19218.0	3	276	218	276.0	218.0	276	218	chlamydomonas_reinhardtii	1544229	Segment	16	19218	331277	446914	457724	103	308211	0.18401463699191462	0.008785512811795853	Crei
protein_coding	Coding	0.049435813775289515	0.049435813775289515	51.57205887805421	start_codon-protein_coding-Coding	start_codon	3853.0	3	8	8	8.0	8.0	8	8	chloroflexus_aurantiacus_j_10_fl	161826	Segment	11	3853	37886	42384	41073	0	40483	0.062297747882523256	0.018846283707393562	Caur
protein_coding	Coding	0.09689261910092647	0.04567794900472248	46.120159997397735	start_codon-protein_coding-Coding	start_codon	38977.0	3	278	132	278.0	132.0	280	132	danio_rerio	2889797	Segment	141	38875	767775	615211	717568	177	789066	0.09776743407960246	0.0038802106602910612	Drer
protein_coding	Coding	0.010951163287320195	0.00730077552488013	24.180351057791114	start_codon-protein_coding-Coding	start_codon	13037.0	3	6	4	6.0	4.0	6	4	dictyostelium_discoideum	547887	Segment	16	13028	227460	57282	75199	2	187944	0.008005400375081063	0.002274078587908554	Ddis
protein_coding	Coding	0.031040895154066987	0.010210820774364141	46.96291389051468	start_codon-protein_coding-Coding	start_codon	30577.0	3	76	25	76.0	25.0	76	25	drosophila_melanogaster	2448383	Segment	35	30494	723229	578891	570941	0	575322	0.030961688704795053	0.004734819554628939	Dmel
protein_coding	Coding	0.014584700649019178	0.014584700649019178	33.53533143732225	start_codon-protein_coding-Coding	start_codon	3265.0	3	2	2	2.0	2.0	2	2	enterococcus_faecalis_v583	137130	Segment	13	3265	50835	18712	27275	0	40308	0.00579996235112158	0.006652676858431346	Efae
protein_coding	Coding	0.011502185415228893	0.0	45.73959052219922	start_codon-protein_coding-Coding	start_codon	4140.0	3	2	0	2.0	0.0	2	0	escherichia_coli_str_k_12_substr_mg1655	173880	Segment	16	4140	46946	38743	40789	0	47402	0.029878932811187614	0.016701247753811748	Ecol
protein_coding	Coding	0.0	0.0	28.92745883400089	start_codon-protein_coding-Coding	start_codon	1605.0	3	0	0	0.0	0.0	0	0	francisella_tularensis_subsp_tularensis_schu_s4	67410	Segment	20	1605	25482	8263	11237	0	22428	0.0	0.0	Ftul
protein_coding	Coding	0.9861971359098756	0.7441002092051374	58.04443563867118	start_codon-protein_coding-Coding	start_codon	26719.0	3	1772	1337	1772.0	1337.0	1772	1337	gallus_gallus	1796801	Segment	37	26647	371268	485963	556980	0	382590	0.9680001231754387	0.01141569757924852	Ggal
protein_coding	Coding	0.20659202533035695	0.12069323585089275	53.36250267754138	start_codon-protein_coding-Coding	start_codon	14382.0	3	190	111	190.0	111.0	190	111	gasterosteus_aculeatus	919687	Segment	20	14353	216936	236122	254646	55	211928	0.21366770880146752	0.01539887103132284	Gacu
protein_coding	Coding	0.11793761793761795	0.10406260406260406	53.348040848040846	start_codon-protein_coding-Coding	start_codon	3432.0	3	17	15	17.0	15.0	17	15	geobacter_sulfurreducens_pca	144144	Segment	13	3432	34937	38639	38259	0	32309	0.1592883860325721	0.03574180537974215	Gsul
protein_coding	Coding	0.0	0.0	35.37762793095281	start_codon-protein_coding-Coding	start_codon	1709.0	3	0	0	0.0	0.0	0	0	haemophilus_influenzae_rd_kw20	71777	Segment	12	1709	23809	12304	13089	4	22571	0.0	0.0	Hinf
protein_coding	Coding	0.19350185585870844	0.12313754463735993	62.363009481590936	start_codon-protein_coding-Coding	start_codon	2707.0	3	22	14	22.0	14.0	22	14	halobacterium_salinarum_r1	113694	Segment	11	2707	22937	34942	35961	0	19854	0.19920872877462598	0.04094644987560102	Hsal
protein_coding	Coding	0.35936485980307337	0.22960339938660024	55.479190063677336	start_codon-protein_coding-Coding	start_codon	75378.0	3	2130	1355	2130.0	1355.0	2174	1389	homo_sapiens	6049562	Segment	163	75142	1340230	1632593	1723655	0	1353084	0.36692960526634233	0.00838690791734381	Hsap
protein_coding	Coding	0.3715593603234053	0.1486237441293621	53.682896379525594	start_codon-protein_coding-Coding	start_codon	1602.0	3	25	10	25.0	10.0	25	10	hyperthermus_butylicus_dsm_5456	67284	Segment	12	1602	15185	15077	21043	0	15979	0.40339249249622916	0.05954486197167104	Hbut
protein_coding	Coding	0.00752038023042445	0.0	34.884035736846855	start_codon-protein_coding-Coding	start_codon	3166.0	3	1	0	1.0	0.0	1	0	legionella_pneumophila_str_paris	132972	Segment	12	3166	44844	21472	24914	0	41742	0.010511043066244407	0.007273629183830292	Lpne
protein_coding	Coding	0.23766572173066455	0.11167425478910747	60.377974400824684	start_codon-protein_coding-Coding	start_codon	8315.0	3	83	39	83.0	39.0	83	39	leishmania_major	349230	Segment	18	8315	67019	105232	105626	0	71353	0.2104829961463392	0.01945715376191579	Lmaj
protein_coding	Coding	0.0	0.0	29.026396073749837	start_codon-protein_coding-Coding	start_codon	1795.0	3	0	0	0.0	0.0	0	0	methanobrevibacter_smithii_atcc_35061	75390	Segment	8	1795	29499	7917	13966	0	24008	0.001326435866825839	0.00419455850930943	Msmi
protein_coding	Coding	0.03146633102580239	0.03146633102580239	39.408957415565354	start_codon-protein_coding-Coding	start_codon	4540.0	3	6	6	6.0	6.0	6	6	methanosarcina_acetivorans_c2a	190680	Segment	10	4540	63181	32351	42794	0	52354	0.02562432615705846	0.009671840854914175	Mace
protein_coding	Coding	0.4292538746632231	0.3435815836701474	52.55441752212532	start_codon-protein_coding-Coding	start_codon	16765.0	3	481	385	481.0	385.0	481	385	monodelphis_domestica	1120549	Segment	26	16734	273351	280801	308097	500	257800	0.44147196067368466	0.01740116256789626	Mdom
protein_coding	Coding	0.2850833827697581	0.1617277324218198	54.766542369370136	start_codon-protein_coding-Coding	start_codon	53979.0	3	1206	685	1206.0	685.0	1211	687	mus_musculus	4247880	Segment	170	53874	951144	1139467	1186950	0	970319	0.28788878870688	0.005525684823052521	Mmus
protein_coding	Coding	0.1968715323764184	0.09545286418250587	62.66659507701853	start_codon-protein_coding-Coding	start_codon	3991.0	3	33	16	33.0	16.0	33	16	mycobacterium_tuberculosis_h37rv	167622	Segment	9	3991	30411	50916	54127	0	32168	0.22922561366618638	0.03190896164642293	Mtub
protein_coding	Coding	0.0	0.0	37.29235880398671	start_codon-protein_coding-Coding	start_codon	688.0	3	0	0	0.0	0.0	0	0	mycoplasma_pneumoniae_m129	28896	Segment	9	688	9773	5182	5594	0	8347	0.013842746400885935	0.029183071799265218	Mpne
protein_coding	Coding	0.5943449539139076	0.3540087430416171	64.28961162967438	start_codon-protein_coding-Coding	start_codon	7331.0	3	183	109	183.0	109.0	183	109	myxococcus_xanthus_dk_1622	307902	Segment	12	7331	51462	99644	98305	0	58491	0.5994583296134847	0.01847797508702975	Mxan
protein_coding	Coding	0.0	0.0	32.04717400979082	start_codon-protein_coding-Coding	start_codon	536.0	3	0	0	0.0	0.0	0	0	nanoarchaeum_equitans_kin4_m	22470	Segment	7	535	8376	2851	4350	0	6893	0.0	0.0	Nequ
protein_coding	Coding	0.049888996981715686	0.0	46.760956870962104	start_codon-protein_coding-Coding	start_codon	1909.0	3	4	0	4.0	0.0	4	0	neisseria_meningitidis_z2491	80178	Segment	21	1909	22469	20143	17349	0	20217	0.052267425907588184	0.005332196195317866	Nmen
protein_coding	Coding	0.02920957616904979	0.026669613023915018	53.240294483327034	start_codon-protein_coding-Coding	start_codon	10811.0	3	23	21	23.0	21.0	23	21	neurospora_crassa	787413	Segment	23	10785	202627	252887	166334	0	165565	0.03209097286972529	0.004706748656135278	Ncra
protein_coding	Coding	0.41215698235143794	0.2555373290578916	50.94342733260243	start_codon-protein_coding-Coding	start_codon	1752.0	3	50	31	50.0	31.0	50	31	ornithorhynchus_anatinus	121313	Segment	25	1750	29691	29787	32014	329	29492	0.4420698367384686	0.02957125139401985	Oana
protein_coding	Coding	1.122848471168684	0.7857071753745115	60.04285749983717	start_codon-protein_coding-Coding	start_codon	33067.0	3	2741	1918	2741.0	1918.0	2741	1918	oryza_sativa	2441113	Segment	26	33040	487688	712099	753615	0	487711	1.1245430668522853	0.007747141948020727	Osat
protein_coding	Coding	0.6545727649498104	0.4176250798597913	57.81810609514426	start_codon-protein_coding-Coding	start_codon	43738.0	3	1710	1091	1710.0	1091.0	1710	1091	pan_troglodytes	2612391	Segment	51	43564	547436	713223	797212	48	554472	0.6655528110685729	0.0165945172619914	Ptro
protein_coding	Coding	0.5994235022945431	0.3654837177003765	49.64384970947064	start_codon-protein_coding-Coding	start_codon	85089.0	3	3934	2359	3934.0	2359.0	3969	2420	physcomitrella_patens	6621362	Segment	17	85010	1624538	1346193	1940906	464	1709261	0.6017764895039864	0.008615872690354826	Ppat
protein_coding	Coding	0.4775557761807387	0.3043071581302076	57.76889891077786	start_codon-protein_coding-Coding	start_codon	17556.0	3	532	339	532.0	339.0	532	339	pongo_abelii	1114006	Segment	21	17511	232192	306975	336574	1499	236766	0.5483771945592281	0.041668237968202876	Pabe
protein_coding	Coding	0.4295768211315237	0.2833379032995156	49.0430490814368	start_codon-protein_coding-Coding	start_codon	2605.0	3	47	31	47.0	31.0	47	31	pyrobaculum_aerophilum_str_im2	109410	Segment	10	2605	27625	22050	31608	0	28127	0.5099232033124815	0.058558294670949584	Paer
protein_coding	Coding	0.3003627457775929	0.18483861278621105	41.27677271782076	start_codon-protein_coding-Coding	start_codon	2061.0	3	26	16	26.0	16.0	26	16	pyrococcus_horikoshii_ot3	86562	Segment	15	2061	26348	14109	21621	0	24484	0.2684727118564835	0.040964293299924626	Phor
protein_coding	Coding	0.021708926710663424	0.010854463355331712	40.50306819497511	start_codon-protein_coding-Coding	start_codon	6573.0	3	6	3	6.0	3.0	6	3	saccharomyces_cerevisiae	276384	Segment	31	6569	86107	53186	58758	0	78333	0.020934836707223126	0.0022761230542484258	Scer
protein_coding	Coding	0.002504483024614059	0.002504483024614059	35.3926027589385	start_codon-protein_coding-Coding	start_codon	5128.0	3	1	1	1.0	1.0	1	1	schizosaccharomyces_pombe	399284	Segment	40	5124	128352	71549	69768	0	129615	0.0007481691883278542	0.0012046978481441695	Spom
protein_coding	Coding	0.07433382030244945	0.05748482103389424	38.62087967634064	start_codon-protein_coding-Coding	start_codon	32656.0	3	150	116	150.0	116.0	150	116	solanum_lycopersicum	2017924	Segment	26	32638	617439	357057	422283	62	621083	0.07960203012964118	0.00380221729829481	Slyc
protein_coding	Coding	0.0	0.0	30.632077526132413	start_codon-protein_coding-Coding	start_codon	2624.0	3	0	0	0.0	0.0	0	0	staphylococcus_aureus_subsp_aureus_n315	110208	Segment	15	2624	42111	13992	19767	0	34338	0.0	0.0	Saur
protein_coding	Coding	0.0	0.0	34.528851540616245	start_codon-protein_coding-Coding	start_codon	2125.0	3	0	0	0.0	0.0	0	0	streptococcus_pneumoniae_tigr4	89250	Segment	12	2125	31107	13196	17621	0	27326	0.0	0.0	Spne
protein_coding	Coding	0.07952412762032	0.03976206381016	35.62044724369374	start_codon-protein_coding-Coding	start_codon	2994.0	3	10	5	10.0	5.0	10	5	sulfolobus_solfataricus_p2	125748	Segment	11	2994	43897	16830	27962	0	37059	0.04275808908329764	0.026548984413978186	Ssol
protein_coding	Coding	0.08054642696050003	0.0	43.78664862426704	start_codon-protein_coding-Coding	start_codon	1478.0	3	5	0	5.0	0.0	5	0	thermoplasma_acidophilum_dsm_1728	62076	Segment	6	1478	18701	11174	16007	0	16194	0.09163560946296888	0.008099194892890904	Taci
protein_coding	Coding	0.91500069157029	0.6064539467384481	64.85014203789804	start_codon-protein_coding-Coding	start_codon	2238.0	3	86	57	86.0	57.0	86	57	thermus_thermophilus_hb8	93989	Segment	10	2238	15078	30039	30913	0	17959	0.8235004676192835	0.058533398055082064	Tthe
protein_coding	Coding	0.04704111393357795	0.026880636533473112	47.34822520597288	start_codon-protein_coding-Coding	start_codon	3761.0	3	7	4	7.0	4.0	7	4	vibrio_cholerae_o1_biovar_el_tor_str_n16961	148806	Segment	14	3543	38924	34859	35598	0	39425	0.04288399223712223	0.004387190144865239	Vcho
protein_coding	Coding	0.3084065620087261	0.18026148952398705	45.22190557240994	start_codon-protein_coding-Coding	start_codon	26516.0	3	503	294	503.0	294.0	503	294	vitis_vinifera	1630964	Segment	27	26516	440934	345290	392263	384	452093	0.3046635680971309	0.0023399296975366566	Vvin
protein_coding	Coding	0.0	0.0	33.136082885036856	start_codon-protein_coding-Coding	start_codon	1195.0	3	0	0	0.0	0.0	0	0	wolbachia_endosymbiont_of_drosophila_melanogaster	50190	Segment	9	1195	18106	7045	9586	0	15453	0.0	0.0	Wend
protein_coding	Coding	0.06521532915955226	0.04150066401062417	43.48913868336179	start_codon-protein_coding-Coding	start_codon	4016.0	3	11	7	11.0	7.0	11	7	yersinia_pestis_biovar_microtus_str_91001	168672	Segment	14	4016	48003	34446	38908	0	47315	0.04016326719699276	0.016943734508659245	Ypes
nonsense_mediated_decay	Coding	0.14316904685207058	0.035792261713017644	44.82264934321199	stop_codon-nonsense_mediated_decay-Coding	stop_codon	678.0	3	8	2	8.0	2.0	8	2	danio_rerio	55878	Segment	144	665	15170	11789	13257	0	15662	0.0875184080817003	0.04231227128260779	Drer
nonsense_mediated_decay	Coding	0.09574087731554548	0.09050504808735158	47.99609855924939	stop_codon-nonsense_mediated_decay-Coding	stop_codon	15969.0	3	128	121	128.0	121.0	128	121	homo_sapiens	1336942	Segment	169	15699	338813	317625	324055	0	356449	0.09585010301943564	0.010265376518386287	Hsap
nonsense_mediated_decay	Coding	0.06940118345541882	0.07270600171520067	48.38600938237904	stop_codon-nonsense_mediated_decay-Coding	stop_codon	7321.0	3	42	44	42.0	44.0	42	44	mus_musculus	605177	Segment	174	7185	151818	144849	147972	0	160538	0.07032685655284546	0.006908729139772982	Mmus
polymorphic_pseudogene	Pseudogene	0.0	0.0	45.59386973180077	stop_codon-polymorphic_pseudogene-Pseudogene	stop_codon	7.0	3	0	0	0.0	0.0	0	0	danio_rerio	522	Segment	145	7	162	119	119	0	122	0.0	0.0	Drer
